"","fecha","SO2.EST4","CO.EST4","NO.EST4","NO2.EST4","NOX.EST4","SO2EST35","COEST35","NOEST35","NO2EST35","NOXEST35","tmed","prec","tmin","tmax","presMax","presMin","Dia_semana","tipo","O3"
"219",2017-01-10 03:00:00,7,0.5,62,46,141,9,0.4,41,64,127,77,0,34,120,9460,9396,"M","L",61.79
"220",2017-01-10 04:00:00,6,0.4,60,39,130,9,0.5,60,60,153,77,0,34,120,9460,9396,"M","L",85.67
"221",2017-01-10 05:00:00,6,0.4,55,41,125,9,0.5,62,60,155,77,0,34,120,9460,9396,"M","L",85.67
"222",2017-01-10 06:00:00,6,0.5,59,46,137,12,0.6,80,66,188,77,0,34,120,9460,9396,"M","L",269.2
"223",2017-01-10 07:00:00,8,0.7,106,61,224,10,0.7,110,72,241,77,0,34,120,9460,9396,"M","L",269.2
"224",2017-01-10 08:00:00,15,1,106,100,452,19,0.9,110,106,458,77,0,34,120,9460,9396,"M","L",204.9
"225",2017-01-10 09:00:00,17,1.1,106,111,499,24,0.9,110,101,459,77,0,34,120,9460,9396,"M","L",3.35
"226",2017-01-10 10:00:00,15,0.9,106,96,387,18,0.7,110,83,283,77,0,34,120,9460,9396,"M","L",2.95
"227",2017-01-10 11:00:00,15,0.8,164,92,344,21,0.5,110,86,326,77,0,34,120,9460,9396,"M","L",3.69
"228",2017-01-10 12:00:00,17,1,164,108,425,21,0.7,110,88,320,77,0,34,120,9460,9396,"M","L",5.34
"229",2017-01-10 13:00:00,18,0.9,174,106,373,16,0.7,110,89,296,77,0,34,120,9460,9396,"M","L",4
"230",2017-01-10 14:00:00,15,0.7,106,89,251,6,0.6,117,91,271,77,0,34,120,9460,9396,"M","L",8.69
"231",2017-01-10 15:00:00,12,0.6,66,75,177,1,0.6,117,93,272,77,0,34,120,9460,9396,"M","L",10.16
"232",2017-01-10 16:00:00,13,0.7,61,80,172,1,0.4,52,78,157,77,0,34,120,9460,9396,"M","L",13.34
"233",2017-01-10 17:00:00,12,0.6,59,80,170,3,0.4,47,73,145,77,0,34,120,9460,9396,"M","L",10.5
"234",2017-01-10 18:00:00,13,0.8,84,86,215,1,0.4,62,76,172,77,0,34,120,9460,9396,"M","L",6.9
"235",2017-01-10 19:00:00,14,1,115,94,270,4,0.6,72,87,197,77,0,34,120,9460,9396,"M","L",4.25
"236",2017-01-10 20:00:00,13,0.9,85,90,220,4,0.5,54,83,165,77,0,34,120,9460,9396,"M","L",4.57
"237",2017-01-10 21:00:00,13,1,98,93,242,15,0.7,66,82,183,77,0,34,120,9460,9396,"M","L",4.09
"238",2017-01-10 22:00:00,13,0.9,81,88,213,10,0.6,55,83,167,77,0,34,120,9460,9396,"M","L",4
"239",2017-01-10 23:00:00,17,1.2,173,103,369,8,0.8,63,85,182,77,0,34,120,9460,9396,"M","L",3.14
"240",2017-01-11 00:00:00,18,1.4,173,113,473,11,0.7,109,92,260,77,0,34,120,9460,9396,"M","L",4.11
"241",2017-01-11 01:00:00,13,1.1,173,98,379,10,0.6,96,80,227,104,0,48,160,9481,9407,"X","L",4.3
"242",2017-01-11 02:00:00,13,1.2,173,86,429,8,0.6,86,80,212,104,0,48,160,9481,9407,"X","L",3.1
"243",2017-01-11 03:00:00,11,1,173,77,352,10,0.7,120,79,263,104,0,48,160,9481,9407,"X","L",3.9
"244",2017-01-11 04:00:00,10,0.7,137,69,280,8,0.5,71,73,181,104,0,48,160,9481,9407,"X","L",3.99
"245",2017-01-11 05:00:00,8,0.6,97,68,217,6,0.5,58,73,162,104,0,48,160,9481,9407,"X","L",4.26
"246",2017-01-11 06:00:00,9,0.8,146,63,287,8,0.5,67,70,173,104,0,48,160,9481,9407,"X","L",4.31
"247",2017-01-11 07:00:00,8,0.6,108,68,234,6,0.6,81,72,197,104,0,48,160,9481,9407,"X","L",4.39
"248",2017-01-11 08:00:00,6,0.3,28,50,94,6,0.3,37,65,122,104,0,48,160,9481,9407,"X","L",12.76
"249",2017-01-11 09:00:00,9,0.4,36,77,132,6,0.4,55,82,167,104,0,48,160,9481,9407,"X","L",8.59
"250",2017-01-11 10:00:00,14,1,36,107,380,1,0.4,50,79,155,104,0,48,160,9481,9407,"X","L",9.31
"251",2017-01-11 11:00:00,15,1,36,121,470,3,0.4,104,91,250,104,0,48,160,9481,9407,"X","L",9.04
"252",2017-01-11 12:00:00,12,0.6,117,95,274,4,0.4,91,83,222,104,0,48,160,9481,9407,"X","L",10.39
"253",2017-01-11 13:00:00,8,0.3,38,39,98,1,0.3,63,51,148,104,0,48,160,9481,9407,"X","L",23.79
"254",2017-01-11 14:00:00,6,0.3,16,24,49,1,0.2,34,43,95,104,0,48,160,9481,9407,"X","L",29.06
"255",2017-01-11 15:00:00,6,0.2,12,22,40,1,0.3,28,46,90,104,0,48,160,9481,9407,"X","L",29.69
"256",2017-01-11 16:00:00,6,0.3,12,25,44,1,0.2,22,39,73,104,0,48,160,9481,9407,"X","L",33.44
"257",2017-01-11 17:00:00,8,0.2,11,33,49,1,0.3,26,49,88,104,0,48,160,9481,9407,"X","L",26.63
"258",2017-01-11 18:00:00,8,0.2,12,39,57,1,0.3,35,59,113,104,0,48,160,9481,9407,"X","L",16.29
"259",2017-01-11 19:00:00,9,0.3,14,57,79,1,0.4,37,67,124,104,0,48,160,9481,9407,"X","L",10.77
"260",2017-01-11 20:00:00,12,0.5,40,73,134,1,0.5,39,72,133,104,0,48,160,9481,9407,"X","L",7.12
"261",2017-01-11 21:00:00,20,1.3,40,105,436,3,0.6,64,78,176,104,0,48,160,9481,9407,"X","L",3.9
"262",2017-01-11 22:00:00,20,1,40,97,381,17,0.9,64,90,308,104,0,48,160,9481,9407,"X","L",4.49
"263",2017-01-11 23:00:00,20,1.3,40,99,457,13,0.9,112,80,251,104,0,48,160,9481,9407,"X","L",5.19
"264",2017-01-12 00:00:00,13,0.8,162,76,324,11,0.9,112,77,303,104,0,48,160,9481,9407,"X","L",4.24
"265",2017-01-12 01:00:00,10,0.7,115,60,237,6,0.7,114,69,244,86,0,44,127,9487,9428,"J","L",4.97
"266",2017-01-12 02:00:00,10,0.7,131,55,256,4,0.7,97,73,221,86,0,44,127,9487,9428,"J","L",5.32
"267",2017-01-12 03:00:00,8,0.6,116,44,223,8,0.9,97,73,343,86,0,44,127,9487,9428,"J","L",5.16
"268",2017-01-12 04:00:00,5,0.3,62,31,127,5,0.6,101,56,211,86,0,44,127,9487,9428,"J","L",4.05
"269",2017-01-12 05:00:00,4,0.3,40,26,88,3,0.5,81,49,173,86,0,44,127,9487,9428,"J","L",4.55
"270",2017-01-12 06:00:00,4,0.3,53,24,106,5,0.7,119,57,239,86,0,44,127,9487,9428,"J","L",5.16
"271",2017-01-12 07:00:00,6,0.4,94,31,176,5,0.5,69,45,151,86,0,44,127,9487,9428,"J","L",5.34
"272",2017-01-12 08:00:00,11,1,94,67,439,10,0.7,69,61,285,86,0,44,127,9487,9428,"J","L",3.82
"273",2017-01-12 09:00:00,14,1.1,94,86,562,10,0.8,69,65,365,86,0,44,127,9487,9428,"J","L",4.23
"274",2017-01-12 10:00:00,12,0.9,94,75,473,14,1.1,69,85,473,86,0,44,127,9487,9428,"J","L",4.7
"275",2017-01-12 11:00:00,14,1.1,94,81,495,15,1.1,69,97,474,86,0,44,127,9487,9428,"J","L",5.46
"276",2017-01-12 12:00:00,15,1.1,94,86,402,9,0.6,109,67,235,86,0,44,127,9487,9428,"J","L",8.17
"277",2017-01-12 13:00:00,13,0.8,94,100,388,6,0.7,109,88,349,86,0,44,127,9487,9428,"J","L",7.83
"278",2017-01-12 14:00:00,9,0.4,63,55,151,1,0.4,71,55,163,86,0,44,127,9487,9428,"J","L",17.99
"279",2017-01-12 15:00:00,8,0.3,19,34,63,1,0.3,15,37,61,86,0,44,127,9487,9428,"J","L",25.87
"280",2017-01-12 16:00:00,7,0.2,11,25,43,1,0.3,9,28,42,86,0,44,127,9487,9428,"J","L",33.08
"281",2017-01-12 17:00:00,7,0.2,8,24,36,1,0.3,13,26,46,86,0,44,127,9487,9428,"J","L",30.43
"282",2017-01-12 18:00:00,7,0.3,15,43,66,1,0.3,21,43,75,86,0,44,127,9487,9428,"J","L",25.12
"283",2017-01-12 19:00:00,6,0.3,11,43,60,3,0.4,10,48,64,86,0,44,127,9487,9428,"J","L",16.08
"284",2017-01-12 20:00:00,6,0.3,10,41,57,1,0.4,10,50,66,86,0,44,127,9487,9428,"J","L",12.59
"285",2017-01-12 21:00:00,5,0.3,9,42,55,1,0.4,14,53,75,86,0,44,127,9487,9428,"J","L",11.34
"286",2017-01-12 22:00:00,5,0.3,15,46,68,2,0.5,14,51,73,86,0,44,127,9487,9428,"J","L",13.16
"287",2017-01-12 23:00:00,6,0.4,19,45,75,2,0.4,16,50,74,86,0,44,127,9487,9428,"J","L",14.97
"288",2017-01-13 00:00:00,4,0.2,5,17,25,1,0.3,4,26,32,86,0,44,127,9487,9428,"J","L",42.06
"289",2017-01-13 01:00:00,3,0.3,4,24,30,2,0.2,7,26,38,72,0,40,105,9468,9423,"V","L",41.04
"290",2017-01-13 02:00:00,3,0.2,2,11,14,2,0.3,5,28,35,72,0,40,105,9468,9423,"V","L",41.95
"291",2017-01-13 03:00:00,3,0.2,1,9,11,2,0.3,4,26,32,72,0,40,105,9468,9423,"V","L",42.86
"292",2017-01-13 04:00:00,3,0.2,1,11,12,4,0.3,2,15,18,72,0,40,105,9468,9423,"V","L",51.75
"293",2017-01-13 05:00:00,3,0.2,1,10,11,7,0.3,1,17,19,72,0,40,105,9468,9423,"V","L",48.58
"294",2017-01-13 06:00:00,2,0.1,1,5,7,9,0.3,2,16,20,72,0,40,105,9468,9423,"V","L",56.04
"295",2017-01-13 07:00:00,3,0.2,3,10,15,10,0.3,9,26,39,72,0,40,105,9468,9423,"V","L",60.56
"296",2017-01-13 08:00:00,4,0.2,8,26,38,8,0.3,34,87,140,72,0,40,105,9468,9423,"V","L",44.64
"297",2017-01-13 09:00:00,5,0.3,19,56,85,10,0.4,17,59,85,72,0,40,105,9468,9423,"V","L",26.56
"298",2017-01-13 10:00:00,9,0.5,43,77,144,10,0.5,41,75,138,72,0,40,105,9468,9423,"V","L",10.29
"299",2017-01-13 11:00:00,9,0.4,38,69,127,11,0.5,43,72,137,72,0,40,105,9468,9423,"V","L",15.46
"300",2017-01-13 12:00:00,7,0.4,34,57,108,9,0.4,25,54,93,72,0,40,105,9468,9423,"V","L",29.91
"301",2017-01-13 13:00:00,6,0.3,30,51,97,8,0.4,29,53,97,72,0,40,105,9468,9423,"V","L",33.5
"302",2017-01-13 14:00:00,6,0.3,19,41,69,1,0.4,46,55,125,72,0,40,105,9468,9423,"V","L",37.1
"303",2017-01-13 15:00:00,7,0.4,18,42,70,1,0.4,19,44,72,72,0,40,105,9468,9423,"V","L",44.99
"304",2017-01-13 16:00:00,6,0.4,22,47,80,1,0.3,32,42,92,72,0,40,105,9468,9423,"V","L",49.27
"305",2017-01-13 17:00:00,6,0.4,19,48,78,1,0.2,13,41,60,72,0,40,105,9468,9423,"V","L",54.62
"306",2017-01-13 18:00:00,5,0.3,14,43,63,1,0.3,25,58,96,72,0,40,105,9468,9423,"V","L",41.1
"307",2017-01-13 19:00:00,6,0.4,14,54,75,5,0.4,13,59,79,72,0,40,105,9468,9423,"V","L",35.05
"308",2017-01-13 20:00:00,6,0.5,22,68,102,4,0.4,16,66,90,72,0,40,105,9468,9423,"V","L",29.8
"309",2017-01-13 21:00:00,8,0.5,24,76,112,6,0.5,18,72,99,72,0,40,105,9468,9423,"V","L",26.23
"310",2017-01-13 22:00:00,10,0.6,62,89,184,9,0.5,21,77,109,72,0,40,105,9468,9423,"V","L",18.24
"311",2017-01-13 23:00:00,12,0.7,107,102,265,9,0.6,33,84,135,72,0,40,105,9468,9423,"V","L",11.68
"312",2017-01-14 00:00:00,9,0.6,79,90,211,14,0.6,33,83,134,72,0,40,105,9468,9423,"V","L",7.42
"313",2017-01-14 01:00:00,8,0.6,79,85,207,14,0.5,20,69,100,38,0,-5,82,9541,9469,"S","S",14.53
"314",2017-01-14 02:00:00,6,0.5,65,80,180,12,0.4,21,71,103,38,0,-5,82,9541,9469,"S","S",12.43
"315",2017-01-14 03:00:00,6,0.6,90,76,214,13,0.4,11,63,79,38,0,-5,82,9541,9469,"S","S",19.12
"316",2017-01-14 04:00:00,5,0.5,82,68,194,13,0.4,16,68,94,38,0,-5,82,9541,9469,"S","S",10.72
"317",2017-01-14 05:00:00,6,0.5,91,61,201,15,0.4,31,73,120,38,0,-5,82,9541,9469,"S","S",6.58
"318",2017-01-14 06:00:00,5,0.4,69,57,163,15,0.4,62,64,159,38,0,-5,82,9541,9469,"S","S",5.94
"319",2017-01-14 07:00:00,5,0.5,84,58,187,14,0.4,11,66,82,38,0,-5,82,9541,9469,"S","S",11.34
"320",2017-01-14 08:00:00,7,0.7,82,61,187,17,0.5,49,70,146,38,0,-5,82,9541,9469,"S","S",4.05
"321",2017-01-14 09:00:00,5,0.5,55,71,155,18,0.5,43,74,140,38,0,-5,82,9541,9469,"S","S",4.94
"322",2017-01-14 10:00:00,12,0.9,55,91,397,20,0.4,36,71,127,38,0,-5,82,9541,9469,"S","S",38.23
"323",2017-01-14 11:00:00,12,0.7,169,83,342,19,0.4,44,60,128,38,0,-5,82,9541,9469,"S","S",19.54
"324",2017-01-14 12:00:00,7,0.3,46,61,131,21,0.5,47,65,137,38,0,-5,82,9541,9469,"S","S",17.73
"325",2017-01-14 13:00:00,7,0.3,26,50,90,13,0.4,23,49,85,38,0,-5,82,9541,9469,"S","S",37.02
"326",2017-01-14 14:00:00,5,0.3,17,39,65,2,0.3,16,40,64,38,0,-5,82,9541,9469,"S","S",49.01
"327",2017-01-14 15:00:00,7,0.3,10,27,42,1,0.3,21,45,77,38,0,-5,82,9541,9469,"S","S",48.34
"328",2017-01-14 16:00:00,7,0.2,7,20,31,1,0.2,16,36,61,38,0,-5,82,9541,9469,"S","S",48.85
"329",2017-01-14 17:00:00,6,0.2,6,21,30,1,0.2,15,41,64,38,0,-5,82,9541,9469,"S","S",46.4
"330",2017-01-14 18:00:00,5,0.3,10,32,47,1,0.3,14,47,69,38,0,-5,82,9541,9469,"S","S",56.7
"331",2017-01-14 19:00:00,7,0.3,13,44,64,7,0.4,18,62,90,38,0,-5,82,9541,9469,"S","S",204.2
"332",2017-01-14 20:00:00,7,0.4,16,60,84,6,0.4,23,69,105,38,0,-5,82,9541,9469,"S","S",204.2
"333",2017-01-14 21:00:00,8,0.5,45,73,141,6,0.5,33,78,127,38,0,-5,82,9541,9469,"S","S",373
"334",2017-01-14 22:00:00,9,0.5,65,81,181,10,0.5,27,76,118,38,0,-5,82,9541,9469,"S","S",365.6
"335",2017-01-14 23:00:00,15,0.9,65,115,389,13,0.5,25,78,116,38,0,-5,82,9541,9469,"S","S",293.9
"336",2017-01-15 00:00:00,9,0.7,117,97,276,15,0.6,33,79,130,38,0,-5,82,9541,9469,"S","S",114.5
"337",2017-01-15 01:00:00,10,0.8,152,98,330,14,0.5,47,73,145,66,0,18,114,9507,9486,"D","D",114.5
"338",2017-01-15 02:00:00,8,0.7,143,87,307,11,0.4,24,66,103,66,0,18,114,9507,9486,"D","D",132.3
"339",2017-01-15 03:00:00,7,0.6,107,73,236,11,0.4,26,64,104,66,0,18,114,9507,9486,"D","D",68.1
"340",2017-01-15 04:00:00,4,0.3,32,53,102,10,0.3,6,41,51,66,0,18,114,9507,9486,"D","D",91.6
"341",2017-01-15 05:00:00,5,0.4,63,63,160,10,0.3,7,43,53,66,0,18,114,9507,9486,"D","D",333.1
"342",2017-01-15 06:00:00,3,0.2,14,42,63,10,0.3,50,60,136,66,0,18,114,9507,9486,"D","D",333.1
"343",2017-01-15 07:00:00,2,0.2,3,23,27,11,0.3,8,33,46,66,0,18,114,9507,9486,"D","D",333.1
"344",2017-01-15 08:00:00,3,0.2,3,21,26,13,0.3,7,40,52,66,0,18,114,9507,9486,"D","D",147.7
"345",2017-01-15 09:00:00,3,0.2,4,22,28,11,0.2,4,30,36,66,0,18,114,9507,9486,"D","D",368.9
"346",2017-01-15 10:00:00,5,0.2,15,38,61,14,0.3,7,38,50,66,0,18,114,9507,9486,"D","D",273.4
"347",2017-01-15 11:00:00,6,0.2,7,27,38,13,0.3,9,34,49,66,0,18,114,9507,9486,"D","D",0
"348",2017-01-15 12:00:00,5,0.2,6,20,29,8,0.3,7,25,36,66,0,18,114,9507,9486,"D","D",0
"349",2017-01-15 13:00:00,8,0.2,7,28,39,5,0.2,8,30,43,66,0,18,114,9507,9486,"D","D",0
"350",2017-01-15 14:00:00,6,0.2,12,32,50,1,0.2,9,31,44,66,0,18,114,9507,9486,"D","D",0
"351",2017-01-15 15:00:00,5,0.3,12,31,50,1,0.2,12,34,52,66,0,18,114,9507,9486,"D","D",270
"352",2017-01-15 16:00:00,5,0.3,10,29,44,1,0.2,10,30,44,66,0,18,114,9507,9486,"D","D",270
"353",2017-01-15 17:00:00,5,0.3,7,31,41,1,0.3,7,38,49,66,0,18,114,9507,9486,"D","D",195.7
"354",2017-01-15 18:00:00,7,0.3,9,46,60,7,0.3,6,43,53,66,0,18,114,9507,9486,"D","D",319.6
"355",2017-01-15 19:00:00,9,0.4,19,64,93,5,0.3,6,48,57,66,0,18,114,9507,9486,"D","D",149.6
"356",2017-01-15 20:00:00,11,0.4,24,81,118,11,0.4,16,75,99,66,0,18,114,9507,9486,"D","D",122.7
"357",2017-01-15 21:00:00,12,0.8,104,103,262,13,0.4,13,71,90,66,0,18,114,9507,9486,"D","D",105.8
"358",2017-01-15 22:00:00,15,0.9,142,106,323,15,0.6,40,86,147,66,0,18,114,9507,9486,"D","D",107.3
"359",2017-01-15 23:00:00,15,1,142,106,396,13,0.7,75,86,200,66,0,18,114,9507,9486,"D","D",107.3
"360",2017-01-16 00:00:00,9,0.8,130,91,291,10,0.7,63,88,185,66,0,18,114,9507,9486,"D","D",333.9
"361",2017-01-16 01:00:00,10,0.9,128,88,284,15,0.6,62,77,172,62,0,5,118,9484,9428,"L","L",162.8
"362",2017-01-16 02:00:00,7,0.8,85,82,212,14,0.6,45,78,147,62,0,5,118,9484,9428,"L","L",311.6
"363",2017-01-16 03:00:00,7,0.7,86,79,211,16,0.7,93,89,231,62,0,5,118,9484,9428,"L","L",91.48
"364",2017-01-16 04:00:00,7,0.7,89,69,205,15,0.5,34,76,128,62,0,5,118,9484,9428,"L","L",91.48
"365",2017-01-16 05:00:00,6,0.6,68,61,165,12,0.4,27,69,110,62,0,5,118,9484,9428,"L","L",338.9
"366",2017-01-16 06:00:00,5,0.6,74,57,171,15,0.6,74,75,188,62,0,5,118,9484,9428,"L","L",194.7
"367",2017-01-16 07:00:00,6,0.6,92,66,207,17,0.5,74,114,405,62,0,5,118,9484,9428,"L","L",340.9
"368",2017-01-16 08:00:00,12,0.9,92,96,428,17,0.5,57,91,179,62,0,5,118,9484,9428,"L","L",49.82
"369",2017-01-16 09:00:00,14,1,92,109,387,17,0.5,62,88,184,62,0,5,118,9484,9428,"L","L",1
"370",2017-01-16 10:00:00,17,0.9,168,107,364,15,0.5,66,87,188,62,0,5,118,9484,9428,"L","L",1
"371",2017-01-16 11:00:00,13,0.8,124,92,282,9,0.4,87,91,224,62,0,5,118,9484,9428,"L","L",10.59
"372",2017-01-16 12:00:00,6,0.3,29,56,100,12,0.3,34,55,106,62,0,5,118,9484,9428,"L","L",23.53
"373",2017-01-16 13:00:00,6,0.2,13,34,54,4,0.2,43,50,116,62,0,5,118,9484,9428,"L","L",37.15
"374",2017-01-16 14:00:00,7,0.4,25,50,88,16,0.4,18,48,76,62,0,5,118,9484,9428,"L","L",34.04
"375",2017-01-16 15:00:00,8,0.3,17,37,63,4,0.2,25,44,81,62,0,5,118,9484,9428,"L","L",40.61
"376",2017-01-16 16:00:00,8,0.2,9,26,40,1,0.2,14,36,57,62,0,5,118,9484,9428,"L","L",44.56
"377",2017-01-16 17:00:00,7,0.3,14,40,61,1,0.2,21,47,78,62,0,5,118,9484,9428,"L","L",36.51
"378",2017-01-16 18:00:00,7,0.3,17,52,78,1,0.3,21,63,95,62,0,5,118,9484,9428,"L","L",21.94
"379",2017-01-16 19:00:00,12,0.5,47,83,155,11,0.4,18,73,101,62,0,5,118,9484,9428,"L","L",11.99
"380",2017-01-16 20:00:00,13,0.8,108,102,267,15,0.4,19,72,101,62,0,5,118,9484,9428,"L","L",11.96
"381",2017-01-16 21:00:00,14,0.7,97,99,247,17,0.5,49,88,163,62,0,5,118,9484,9428,"L","L",3.79
"382",2017-01-16 22:00:00,13,0.7,80,95,218,16,0.6,48,87,160,62,0,5,118,9484,9428,"L","L",2.71
"383",2017-01-16 23:00:00,12,0.6,60,86,177,17,0.6,32,76,124,62,0,5,118,9484,9428,"L","L",6.43
"384",2017-01-17 00:00:00,9,0.5,51,79,158,20,0.6,31,79,126,62,0,5,118,9484,9428,"L","L",3.84
"385",2017-01-17 01:00:00,12,0.8,95,84,229,10,0.5,47,82,154,58,0,4,112,9440,9410,"M","L",3.82
"386",2017-01-17 02:00:00,10,0.8,105,81,243,13,0.5,26,76,115,58,0,4,112,9440,9410,"M","L",3.42
"387",2017-01-17 03:00:00,9,0.7,96,77,224,11,0.6,49,74,148,58,0,4,112,9440,9410,"M","L",3.67
"388",2017-01-17 04:00:00,6,0.5,48,66,139,7,0.4,9,56,69,58,0,4,112,9440,9410,"M","L",13.24
"389",2017-01-17 05:00:00,5,0.4,24,56,93,8,0.3,5,48,57,58,0,4,112,9440,9410,"M","L",21.61
"390",2017-01-17 06:00:00,4,0.2,9,36,49,6,0.2,1,19,21,58,0,4,112,9440,9410,"M","L",50.48
"391",2017-01-17 07:00:00,5,0.4,50,74,150,7,0.2,10,36,51,58,0,4,112,9440,9410,"M","L",34.37
"392",2017-01-17 08:00:00,6,0.3,17,49,76,13,0.3,91,104,243,58,0,4,112,9440,9410,"M","L",17.29
"393",2017-01-17 09:00:00,7,0.4,23,64,99,10,0.4,28,67,110,58,0,4,112,9440,9410,"M","L",11.03
"394",2017-01-17 10:00:00,8,0.5,53,70,152,10,0.4,51,68,145,58,0,4,112,9440,9410,"M","L",15.17
"395",2017-01-17 11:00:00,10,0.5,74,82,196,17,0.5,51,51,354,58,0,4,112,9440,9410,"M","L",10.54
"396",2017-01-17 12:00:00,5,0.2,21,34,66,12,0.4,40,51,112,58,0,4,112,9440,9410,"M","L",27.38
"397",2017-01-17 13:00:00,5,0.3,20,32,62,10,0.3,115,49,224,58,0,4,112,9440,9410,"M","L",30.21
"398",2017-01-17 14:00:00,5,0.3,15,29,52,1,0.2,112,62,233,58,0,4,112,9440,9410,"M","L",35.94
"399",2017-01-17 15:00:00,6,0.3,14,30,50,1,0.2,22,45,80,58,0,4,112,9440,9410,"M","L",45.78
"400",2017-01-17 16:00:00,6,0.3,10,25,39,1,0.2,22,56,364,58,0,4,112,9440,9410,"M","L",33.24
"401",2017-01-17 17:00:00,6,0.3,9,27,41,1,0.2,88,76,210,58,0,4,112,9440,9410,"M","L",36.57
"402",2017-01-17 18:00:00,6,0.3,8,32,45,1,0.2,15,51,74,58,0,4,112,9440,9410,"M","L",34.86
"403",2017-01-17 19:00:00,5,0.3,12,39,57,2,0.3,15,49,72,58,0,4,112,9440,9410,"M","L",29.62
"404",2017-01-17 20:00:00,5,0.4,17,48,73,6,0.4,14,51,72,58,0,4,112,9440,9410,"M","L",26.08
"405",2017-01-17 21:00:00,5,0.3,13,44,64,7,0.4,13,54,74,58,0,4,112,9440,9410,"M","L",25.98
"406",2017-01-17 22:00:00,5,0.3,10,39,53,9,0.4,15,52,75,58,0,4,112,9440,9410,"M","L",28.33
"407",2017-01-17 23:00:00,5,0.3,8,30,43,10,0.4,13,45,65,58,0,4,112,9440,9410,"M","L",32.19
"408",2017-01-18 00:00:00,3,0.3,5,22,29,8,0.4,8,43,55,58,0,4,112,9440,9410,"M","L",33.43
"409",2017-01-18 01:00:00,2,0.2,4,14,20,12,0.3,10,37,52,10,0,-30,50,9426,9399,"X","L",39.41
"410",2017-01-18 02:00:00,2,0.2,2,9,13,13,0.2,3,24,28,10,0,-30,50,9426,9399,"X","L",48.93
"411",2017-01-18 03:00:00,1,0.2,2,5,9,15,0.2,3,19,23,10,0,-30,50,9426,9399,"X","L",54
"412",2017-01-18 04:00:00,1,0.2,2,4,7,15,0.2,3,18,22,10,0,-30,50,9426,9399,"X","L",52.41
"413",2017-01-18 05:00:00,1,0.2,2,4,7,15,0.2,2,19,22,10,0,-30,50,9426,9399,"X","L",50.5
"414",2017-01-18 06:00:00,1,0.2,2,8,11,15,0.3,2,19,22,10,0,-30,50,9426,9399,"X","L",50.94
"415",2017-01-18 07:00:00,2,0.2,5,17,24,15,0.3,11,28,45,10,0,-30,50,9426,9399,"X","L",40.36
"416",2017-01-18 08:00:00,3,0.3,15,43,65,17,0.3,15,50,73,10,0,-30,50,9426,9399,"X","L",24.02
"417",2017-01-18 09:00:00,5,0.3,22,55,89,20,0.5,33,69,119,10,0,-30,50,9426,9399,"X","L",11.34
"418",2017-01-18 10:00:00,5,0.3,26,51,91,19,0.5,35,65,118,10,0,-30,50,9426,9399,"X","L",16.78
"419",2017-01-18 11:00:00,5,0.3,38,47,105,19,0.5,79,71,192,10,0,-30,50,9426,9399,"X","L",19
"420",2017-01-18 12:00:00,6,0.3,35,43,97,16,0.4,70,71,179,10,0,-30,50,9426,9399,"X","L",21.14
"421",2017-01-18 13:00:00,6,0.4,31,40,88,20,0.4,36,55,111,10,0,-30,50,9426,9399,"X","L",33.24
"422",2017-01-18 14:00:00,6,0.2,22,32,67,5,0.2,69,64,171,10,0,-30,50,9426,9399,"X","L",35.34
"423",2017-01-18 15:00:00,6,0.3,22,35,68,1,0.2,26,45,85,10,0,-30,50,9426,9399,"X","L",44.11
"424",2017-01-18 16:00:00,6,0.3,19,34,63,1,0.1,61,54,147,10,0,-30,50,9426,9399,"X","L",40.25
"425",2017-01-18 17:00:00,6,0.3,17,42,68,1,0.2,40,49,109,10,0,-30,50,9426,9399,"X","L",36.62
"426",2017-01-18 18:00:00,7,0.4,19,51,81,1,0.3,23,60,96,10,0,-30,50,9426,9399,"X","L",25.56
"427",2017-01-18 19:00:00,10,0.4,19,65,94,16,0.4,23,67,103,10,0,-30,50,9426,9399,"X","L",17.35
"428",2017-01-18 20:00:00,9,0.4,21,68,100,27,0.6,26,69,109,10,0,-30,50,9426,9399,"X","L",12.68
"429",2017-01-18 21:00:00,8,0.4,18,59,87,29,0.6,22,64,97,10,0,-30,50,9426,9399,"X","L",13.78
"430",2017-01-18 22:00:00,8,0.4,13,50,70,28,0.6,21,56,87,10,0,-30,50,9426,9399,"X","L",17.04
"431",2017-01-18 23:00:00,5,0.3,7,31,41,33,0.6,13,38,58,10,0,-30,50,9426,9399,"X","L",29.09
"432",2017-01-19 00:00:00,3,0.3,5,22,31,43,0.6,9,33,47,10,0,-30,50,9426,9399,"X","L",32.36
"433",2017-01-19 01:00:00,3,0.2,4,16,22,24,0.3,11,31,47,21,0,-28,70,9424,9380,"J","L",33.21
"434",2017-01-19 02:00:00,2,0.2,3,10,15,10,0.3,4,22,28,21,0,-28,70,9424,9380,"J","L",39.62
"435",2017-01-19 03:00:00,2,0.2,2,9,12,1,0.3,3,19,24,21,0,-28,70,9424,9380,"J","L",41.06
"436",2017-01-19 04:00:00,1,0.2,2,7,10,1,0.3,6,21,30,21,0,-28,70,9424,9380,"J","L",39.71
"437",2017-01-19 05:00:00,1,0.2,2,7,9,1,0.3,6,20,29,21,0,-28,70,9424,9380,"J","L",40.44
"438",2017-01-19 06:00:00,2,0.2,2,7,11,1,0.3,6,22,31,21,0,-28,70,9424,9380,"J","L",42.12
